|object_label|target_dist|        x|        y|      flux|          dx|          dy|     dflux|        qf|     rchi2|   fracflux|   fluxlbs|  dfluxlbs|     fwhm|   spread_model|dspread_model|   fluxiso|          xiso|           yiso|          sky|       ra|       dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|       dmag|
|        char|      float|    float|    float|     float|       float|       float|     float|     float|     float|      float|     float|     float|    float|          float|        float|     float|         float|          float|        float|    float|     float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|      float|
|            |     arcsec|      pix|      pix|      nMgy|         pix|         pix|      nMgy|          |          |           |      nMgy|      nMgy|      pix|               |             |          |              |               |         nMgy|      deg|       deg|        |    |                      |    |       |            |          |     |       |        d|        d|        d|       mag|        mag|
|        null|       null|     null|     null|      null|        null|        null|      null|      null|      null|       null|      null|      null|     null|           null|         null|      null|          null|           null|         null|     null|      null|    null|null|                  null|null|   null|        null|      null| null|   null|     null|     null|     null|      null|       null|
         9.38   96.196846 1485.0101 1607.8967  153.23822   0.25937644   0.24912058  22.770687        1.0  0.4004145   0.8936019  145.37036  23.258951 2.6124296     0.004202485   0.005616326  153.22447 -0.00020843407   -0.0030947179  -0.007168946 133.78732  -7.219464 1342m076    1 1342m076w1o0024793e004   10       1            0          0     4       0   57143.3 57146.387 57144.844    17.0653 0.019316299 
         9.39   97.603806 1486.6571 1602.2784  285.68884   0.13680139    0.1323139   21.88688        1.0  1.2000966   0.8835457  281.90326  22.364017  2.617159    0.0071750283  0.0028541856  285.72055   -0.009809732    0.0050475136    -0.1852587 133.79164 -7.2182097 1342m076    1 1342m076w1o0024807e004   13       1            0          0     4       0   57143.3 57146.387 57144.844  16.375576 0.019368663 
         9.40  112.786476 1487.4246 1617.8066  210.69403   0.18913606   0.17753081  21.695684        1.0  1.0411301  0.96907395  216.71272   22.15912 2.6161351   -0.0045123696  0.0037867492  210.51796    -0.08348852     0.008320512    0.21792759  133.7797  -7.217612 1342m076    1 1342m076w1o0024821e004   13       1            0          0     4       0   57143.3 57146.387 57144.844   16.71168 0.019380331 
         9.41    97.92344 1415.7908 1597.6721  117.02257    0.3248847   0.30204946   20.81242        1.0  0.3765415  0.85894936    116.544  21.276482 2.6169465   -0.0033884048   0.006540547  117.08011   0.0021765577    -0.082815655   -0.36263105 133.79514  -7.272344 1342m076    1 1342m076w1o0038898e004   14       1            0          0     4       0   57143.3 57146.387 57144.844  17.367086 0.019435924 
         9.42   83.281654 1421.2764 1595.0421   108.4662    0.3531811   0.33187056  20.802254 0.99999994  0.8256223   0.8804995  115.34729   21.25148 2.6134517    -0.005225122   0.007134557  109.29603    -0.14390963      0.45567122    0.17061213 133.79716 -7.2681556 1342m076    1 1342m076w1o0038910e004   14       1            0          0     4       0   57143.3 57146.387 57144.844   17.45256 0.019436581 
         9.43    40.90696 1447.0184 1583.9823  103.77051   0.37540686    0.3626136  21.487364        1.0  0.7334882   0.9202168  104.43547  21.948812   2.61189    -0.009729624   0.007856731  103.74744    -0.47372293    -0.009842683    -1.6407199 133.80571  -7.248501 1342m076    1 1342m076w1o0039000e004   13       1            0          0     4       0   57143.3 57146.387 57144.844  17.502495 0.019393189 
         9.44   81.853905 1454.4806 1568.5927  197.70822   0.19287021    0.1828011  21.021658        1.0  1.3024892  0.69664365  192.95366  21.492079  2.619664    0.0035368204  0.0038529404   197.7648    -0.24144264     -0.31365916    -1.5452179 133.81757  -7.242812 1342m076    1 1342m076w1o0039035e004   13       1            0          0     4       0   57143.3 57146.387 57144.844   16.78213 0.019422496 
         9.45   56.595993 1456.2831 1578.2063   97.51271    0.3948883   0.36037037  20.777725  0.9999999  0.8911687  0.90540755 103.681274   21.24033 2.6154258    0.0037783384   0.007934302  97.521805   0.0128538385      0.03504854     -1.302239 133.81017 -7.2414284 1342m076    1 1342m076w1o0039046e004   14       1            0          0     4       0   57143.3 57146.387 57144.844  17.572823 0.019438168 
         9.46   42.859707 1456.9241 1583.6261    183.501   0.20664883   0.19076648  20.893768 0.99999994  0.9180513  0.77050966  189.25128  21.369793 2.6168144   0.00017011166   0.004239184  183.42078     0.12287512      0.21292166    -0.9253864 133.80598  -7.240935 1342m076    1 1342m076w1o0039047e004   14       1            0          0     4       0   57143.3 57146.387 57144.844  16.864832 0.019430684 
         9.47    103.5292 1465.1202 1633.2603  95.555145   0.40860394    0.3890201  21.465977        1.0 0.87487984   0.7980535   91.41315  21.928398  2.615175   -0.0082399845   0.008377306   95.90056    -0.24439728       -0.664159    -1.1213818 133.76778  -7.234637 1342m076    1 1342m076w1o0039073e004   13       1            8          0     4       0   57143.3 57146.387 57144.844  17.595793 0.019394517 
         9.48     52.4409 1470.2273  1601.222  108.17319    0.3498067   0.32762387    20.7366        1.0 0.39237124   0.9659333  107.68886  21.199453 2.6152437   -0.0044131875  0.0070905043  108.22609   -0.018478526     0.041175913    0.14811593 133.79245 -7.2307606 1342m076    1 1342m076w1o0039097e004   14       1            0          0     4       0   57143.3 57146.387 57144.844   17.45561 0.019440832 
         9.49     61.9913 1471.7153 1607.9681  146.94202    0.2618642   0.23687434  20.717152        1.0  0.5674814  0.72308373  137.54271  21.178263 2.6134837   -0.0050219893   0.005256132  146.95741   0.0019948368     0.018369595    0.06598131 133.78726 -7.2296185 1342m076    1 1342m076w1o0039108e004   14       1            0          0     4       0   57143.3 57146.387 57144.844    17.1121 0.019442094 
         9.50    64.30215 1473.5613 1590.7454 123.210396     0.310025   0.28773046  20.844893        1.0 0.49905485   0.9777676  120.90808  21.320639 2.6172438     0.005189121   0.006172132 123.203255   -0.021145377    -0.008219337   -0.34533054 133.80052 -7.2282214 1342m076    1 1342m076w1o0039114e004   13       1            0          0     4       0   57143.3 57146.387 57144.844  17.309216  0.01943383 
         9.51    80.31718 1480.2134 1602.9719  180.93257   0.21964508   0.20623861  21.583206 0.99999994  1.0107411   0.6842221  175.30475  22.038609 2.6128912  -0.00051420927  0.0043763104  180.84239    0.023465779     -0.01766606   -0.17973742  133.7911  -7.223131 1342m076    1 1342m076w1o0039127e004   13       1            0          0     4       0   57143.3 57146.387 57144.844   16.88048 0.019387254 
         9.52    91.07319 1483.9833 1604.1241  184.08788   0.21921179   0.19913007  22.179607  1.0000001   0.988572   0.7316086  177.80775  22.655268 2.6126666     0.014501035  0.0048736255  184.05377    0.012281017    -0.006007399   -0.14688772 133.79022  -7.220251 1342m076    1 1342m076w1o0039138e004   12       1            0          0     4       0   57143.3 57146.387 57144.844  16.861288  0.01935104 
         9.53  127.602165 1422.6818 1561.7468  103.31814   0.37865105    0.3493909  21.532202  0.9999999  1.2342776  0.24031621  112.38966    21.9941 2.6165266    -0.011954963   0.008105913 104.668755     -0.4645316      -0.9097682    -1.5896343  133.8228  -7.267106 1342m076    1 1342m076w1o0048109e004   13       1            0          0     4       0   57143.3 57146.387 57144.844   17.50743 0.019390408 
         9.54   56.966656  1432.997 1588.6809  148.20988   0.25480437   0.23777336   20.62279        1.0  1.4690247  0.49681622  175.49844  21.101126 2.6158557     -0.01481992  0.0054622656  148.54529     0.06224358      0.23072858    -1.0289528 133.80208 -7.2592077 1342m076    1 1342m076w1o0048167e004   14       1            0          0     4       0   57143.3 57146.387 57144.844  17.102512  0.01944824 
         9.55    98.58293 1434.0476  1566.826  144.38344     0.275409   0.25210363  21.841265        1.0 0.65511626  0.68380153  163.70338   22.31897 2.6134117   -0.0045977235   0.005682209  143.76247    -0.23856728     -0.17419626    -1.7914433 133.81891  -7.258421 1342m076    1 1342m076w1o0048173e004   12       1            0          0     4       0   57143.3 57146.387 57144.844   17.13171 0.019371435 
         9.56    40.67059 1436.8557 1595.4998  2746.0576  0.017106151  0.014869817  26.332623        1.0  7.8619156  0.34054324  2771.3757  26.831995  2.618042   -0.0033068657 0.00037615123  2747.5579   -0.010070066      0.02470026     -1.235231 133.79683  -7.256255 1342m076    1 1342m076w1o0048193e004   10       1            0          0     4       0   57143.3 57146.387 57144.844  13.904809  0.01912765 
         9.57   93.786194 1442.7958 1565.1953   669.5017   0.05981573  0.059437707   23.12013        1.0  1.2605081   0.2831274   673.7478  23.592653  2.614607  -9.7215176e-05   0.001300919  669.35114    0.015724123   -0.0024650607    -2.1025717 133.82016   -7.25174 1342m076    1 1342m076w1o0048227e004   12       1            0          0     4       0   57143.3 57146.387 57144.844  15.442127 0.019296274 
         9.58   76.034096 1445.9331  1571.094  122.15875   0.31680417    0.3047521  21.700981        1.0  0.7823429   0.5430551  122.47755  22.174784 2.6124365     0.013999343  0.0070428164 122.164696   -0.007994254     0.011074708    -1.9472201 133.81563  -7.249339 1342m076    1 1342m076w1o0048242e004   12       1            0          0     4       0   57143.3 57146.387 57144.844  17.318834 0.019380007 
         9.59   20.194214  1445.291 1602.2789  113.41303   0.34725934   0.33209592  21.632553 0.99999994 0.63623005  0.48045206 107.673355  22.097857 2.6167693    -0.003353715   0.006948135 113.463554     0.32953966      0.08195036    -0.8561988 133.79161  -7.249807 1342m076    1 1342m076w1o0048243e004   13       1            0          0     4       0   57143.3 57146.387 57144.844  17.402327 0.019384213 
         9.60    98.05685 1446.7427  1562.845 123.395424    0.3161198      0.29526  21.500341        1.0  0.6192458   0.5535637 124.425606  21.970833 2.6144092    -0.004569769    0.00641542  123.15971     0.20569685     0.106597394     -1.927417 133.82198  -7.248727 1342m076    1 1342m076w1o0048249e004   12       1            0          0     4       0   57143.3 57146.387 57144.844  17.307531 0.019392384 
         9.61    9.432404 1447.9768 1597.9446   130.2069   0.30020294   0.28128624   21.33786  0.9999999  1.0900452   0.6753035  128.41469  21.803804 2.6120443      0.00458169   0.006081832  130.19814   -0.010079074   -0.0052513676   -0.79366916 133.79495  -7.247759 1342m076    1 1342m076w1o0048256e004   13       1            0          0     4       0   57143.3 57146.387 57144.844  17.247292 0.019402511 
         9.62    86.99864 1453.4221 1566.6265  211.38168    0.1823695   0.16983537  21.195436        1.0  0.7326894  0.66018164  208.51787  21.665258 2.6191168    0.0041509867  0.0036606686   212.3256   -0.122996934      0.21958247    -1.6199045 133.81908  -7.243622 1342m076    1 1342m076w1o0048285e004   12       1            0          0     4       0   57143.3 57146.387 57144.844  16.708075 0.019411467 
         9.63   73.680695 1454.0056 1571.5321  96.570496   0.38487396   0.36857796   20.53123        1.0  1.1708884  0.73520094   93.52731  21.001534  2.617495    -0.013504922   0.008223995   96.58789      -0.063067     -0.14914007      -1.50585 133.81529 -7.2431726 1342m076    1 1342m076w1o0048291e004   14       1            0          0     4       0   57143.3 57146.387 57144.844  17.583818 0.019454237 
         9.64       72.54 1463.1829 1621.8014    142.536   0.27199817   0.25678533  21.365812        1.0  0.6073387   0.6194077  142.38062  21.835522 2.6145074    0.0022925138   0.005519447  142.61212   -0.001030753     -0.10370516    -0.6361221  133.7766 -7.2361255 1342m076    1 1342m076w1o0048340e004   13       1            0          0     4       0   57143.3 57146.387 57144.844  17.146093 0.019400762 
         9.65   104.56854 1486.4496 1583.4557  706.08264   0.05808487  0.054368507  23.250446        1.0  2.7218928   0.6895348   712.6615  23.744583 2.6199749    0.0024365187   0.001240528  705.51825   -0.059568252      0.02116955   -0.42666617 133.80614 -7.2183824 1342m076    1 1342m076w1o0048450e004   11       1            0          0     4       0   57143.3 57146.387 57144.844  15.384029 0.019288898 
         9.66   61.589443  1439.161 1616.9589   90.09628    0.4140691    0.3926688  20.865105 0.99999994 0.48453924   0.9242191   77.74257  21.341503 2.6125517   -0.0063282847   0.008727923   90.11623     0.10228011     -0.09463937    0.21784356  133.7803  -7.254478 1342m076    1 1342m076w1o0052491e004   13       1            0          0     4       0   57143.3 57146.387 57144.844  17.662539 0.019432528 
         9.67    83.53582 1455.6016 1628.2866   97.85504   0.40425658   0.38293058  21.631145  0.9999999  0.4654833   0.9596103  101.13394  22.100447 2.6176424   -0.0029270053   0.007931274   98.05579    0.090923734      0.20872512   -0.85866463 133.77159 -7.2419114 1342m076    1 1342m076w1o0052512e004   12       1            0          0     4       0   57143.3 57146.387 57144.844  17.568855 0.019384298 
         9.68   137.58907 1486.6595 1633.7006   89.81498   0.42287403    0.3895032  20.793509        1.0   0.634572   0.9849068  92.650276  21.264864 2.6175127     0.009841025   0.008830473   89.89753   -0.016494889     -0.07896669   -0.42735177 133.76746  -7.218184 1342m076    1 1342m076w1o0052540e004   14       1            0          0     4       0   57143.3 57146.387 57144.844  17.666092 0.019437147 
         10.1    94.93516  1417.181  1602.796   733.5214   0.22595719   0.20341592  85.095055        1.0  0.6858401    0.989762   742.6023   87.33845 2.8564417   -0.0051463246   0.004454937   733.1475    0.012486752    -0.030975346     -5.165589  133.7912  -7.271278 1342m076    2 1342m076w2o0019617e004   12       1            0          0     4       0   57143.3 57146.387 57144.844  15.384897 0.018187365 
         10.2   123.34165 1417.0619 1627.0598  1757.4603   0.09146435  0.086693734   84.67191        1.0  0.4344825  0.99284995  1726.2538   86.91465 2.8547597      0.00134933  0.0018539096  1757.5676   0.0037290326    0.0016860876    -2.2566597  133.7725 -7.2713504 1342m076    2 1342m076w2o0019618e004   13       1            0          0     4       0   57143.3 57146.387 57144.844  14.407738 0.018196052 
         10.3    84.59945 1420.7911 1595.0754  308.46097   0.51278734    0.4867813  83.317955  0.9999999 0.52455854   0.9626645  308.41342   85.57429 2.8554351    -0.012174249    0.01084952  309.27707    -0.06624924      0.22022629    -5.7370234 133.79713 -7.2685266 1342m076    2 1342m076w2o0019673e004   13       1            0          0     4       0   57143.3 57146.387 57144.844  16.395916 0.018224327 
         10.4   101.57935 1421.6533 1576.2925   409.2164   0.40364444   0.36748144  84.185394        1.0 0.41948503   0.9352906  418.82645  86.382454 2.8584301     0.008387148   0.007918744  409.29224  -0.0065131458     0.007577282    -5.0550714  133.8116 -7.2678814 1342m076    2 1342m076w2o0019689e004   13       1            0          0     4       0   57143.3 57146.387 57144.844  16.058523 0.018206127 
         10.5   109.45864 1423.3307 1569.9717   547.0327   0.29238462    0.2718649   82.20098        1.0 0.45650887   0.9479073   552.7288   84.44044 2.8559313     -0.00273031  0.0057610557   547.0237    0.012212087   -0.0043167584     -4.622456 133.81647  -7.266605 1342m076    2 1342m076w2o0019704e004   14       1            0          0     4       0   57143.3 57146.387 57144.844  15.720413 0.018248219 
         10.6     85.0509  1423.966 1612.4866  381.94818    0.4251294   0.39574894  85.872185 0.99999994 0.33790782   0.9723089  371.61664   88.15841 2.8585181    0.0026772022   0.008641094   381.8726  -0.0019680627     0.013138032    -4.1707106 133.78374  -7.266088 1342m076    2 1342m076w2o0019717e004   11       1            0          0     4       0   57143.3 57146.387 57144.844   16.13999 0.018171588 
         10.7    72.14974 1425.9904 1604.7488  542.18146   0.29651448   0.28227505    83.6388        1.0 0.76970696  0.95773774   572.7884   85.86669 2.8565037    -0.012720883   0.006175305   543.2468    -0.07795041    -0.045080326    -4.5003133  133.7897  -7.264548 1342m076    2 1342m076w2o0019738e004   14       1            0          0     4       0   57143.3 57146.387 57144.844  15.730688  0.01821756 
         10.8    88.25778 1429.0267 1575.1836  2928.7268  0.055989027  0.052168712  85.767365 0.99999994  0.6028829   0.9962784   2947.409    88.0562 2.8557153   0.00012922287  0.0011241289  2928.6936   0.0029813177     0.004791298    -4.4655657 133.81247   -7.26225 1342m076    2 1342m076w2o0019791e004   13       1            0          0     4       0   57143.3 57146.387 57144.844  13.845231 0.018173704 
         10.9   55.142548 1432.0068 1603.3104  317.67447   0.50802654   0.47479457  84.445656        1.0 0.60375154   0.7760171  344.59726  86.760506 2.8572283     -0.00985378   0.010344298  318.05026     0.06766075      0.09655077    -3.6002078  133.7908  -7.259953 1342m076    2 1342m076w2o0019829e004   12       1            0          0     4       0   57143.3 57146.387 57144.844  16.360321 0.018200725 
        10.10   100.36101 1434.1492 1566.0344  535.55853   0.31335044   0.29664606  87.548965        1.0  0.7276572  0.93274873  559.36523  89.805565 2.8549647    0.0015556216   0.006271069   535.7718     0.07852027     0.038292002    -3.6173198 133.81952 -7.2583437 1342m076    2 1342m076w2o0019856e004   12       1            0          0     4       0   57143.3 57146.387 57144.844  15.744875  0.01813831 
        10.11   46.374664 1434.7865 1595.2859  15531.602  0.011598601  0.010733679   97.69334        1.0   2.254935  0.94070697  15561.464 100.062805 2.8575215   -0.0009701252  0.0002507525  15530.835  -0.0021960726     0.006721923    -3.2364426   133.797  -7.257836 1342m076    2 1342m076w2o0019869e004   12       1            0          0     4       0   57143.3 57146.387 57144.844  12.024199 0.017956197 
        10.12   39.552273 1442.1926 1587.1467  336.24997   0.52487195   0.46153706    89.3176        1.0  0.5443031  0.89484346  357.14966   91.65492  2.855892    -0.013375759   0.010722023  336.31442     0.10541399     -0.33264533     -3.056447 133.80327  -7.252185 1342m076    2 1342m076w2o0019954e004   11       1            0          0     4       0   57143.3 57146.387 57144.844  16.291924  0.01810428 
        10.13   88.955574 1443.4023 1566.8531  3691.3179  0.046005342  0.043145888   90.19731 0.99999994  0.9928298   0.9295227  3711.9402   92.58069  2.856966   -0.0013790727  0.0009360709  3692.2437    0.008923689    -0.023227202    -3.1638525  133.8189 -7.2512755 1342m076    2 1342m076w2o0019961e004   11       1            0          0     4       0   57143.3 57146.387 57144.844  13.591499 0.018087743 
        10.14    71.65359 1442.3156 1622.6232  279.35617    0.5932975    0.5446472     85.884        1.0 0.75025326  0.97677094  249.15063  88.159515 2.8591692     0.022782028  0.0135923335  279.39343    0.012566789   -0.0040169847    -4.8002677 133.77594  -7.252064 1342m076    2 1342m076w2o0019962e004   13       1            0          0     4       0   57143.3 57146.387 57144.844  16.516693  0.01817135 
        10.15    27.81574 1443.9857 1605.0833  3043.7546   0.05557272   0.05232823  90.963806        1.0  0.5479504   0.9931454  3032.6787   93.35698   2.85482  -0.00011473894  0.0011755268  3043.7715   0.0016175593    0.0017657642    -2.5824196 133.78946  -7.250802 1342m076    2 1342m076w2o0019976e004   11       1            0          0     4       0   57143.3 57146.387 57144.844  13.802951 0.018073536 
        10.16    95.82278 1443.8341  1632.216  297.02057   0.55222493   0.50988555  84.304184  1.0000001  0.5236895   0.9648455   264.8174   86.52597 2.8565185      0.00954473    0.01111869    296.964   0.0035508568      0.01490091    -5.2999816 133.76855  -7.250897 1342m076    2 1342m076w2o0019977e004   13       1            0          0     4       0   57143.3 57146.387 57144.844  16.441801 0.018203659 
        10.17    83.08921 1445.3662  1627.808  273.11874   0.60010165    0.5569525   86.91515        1.0 0.79443395   0.9487833  238.86873   89.26732 2.8572998     0.012687981   0.012849676  273.11548    0.012109145    -0.002142211      -5.04763 133.77196   -7.24973 1342m076    2 1342m076w2o0019995e004   11       1            0          0     4       0   57143.3 57146.387 57144.844  16.544422  0.01815077 
        10.18   1.8086905 1450.8467 1597.8402  735.47797   0.23356152   0.21650863   91.62398        1.0 0.41046697  0.97536176   737.3121   94.01437 2.8558233    0.0010834932   0.004831999  735.44904  -0.0018489342    -0.005353899    -2.6832747 133.79503  -7.245567 1342m076    2 1342m076w2o0020073e004   10       1            0          0     4       0   57143.3 57146.387 57144.844  15.381874 0.018061448 
        10.19   43.561028 1452.5513 1582.4003  282.35175    0.5902395    0.5611942   86.72123 0.99999994 0.31617394    0.990485  269.21347    88.9743 2.8598797   -0.0010510683    0.01130616  282.39117   -0.015956078      0.03217985     -3.494017 133.80693  -7.244276 1342m076    2 1342m076w2o0020106e004   11       1            0          0     4       0   57143.3 57146.387 57144.844  16.503624  0.01815461 
        10.20   39.174503 1452.6605   1612.39  2876.6367   0.05951652  0.056261156   92.41838  0.9999999  1.2477275   0.9936989  2875.1238   94.80414 2.8594103   -0.0027822256  0.0012323625   2876.241  -0.0066640177      0.00796214    -3.8388526 133.78383   -7.24417 1342m076    2 1342m076w2o0020107e004   10       1            0          0     4       0   57143.3 57146.387 57144.844  13.864933 0.018047078 
        10.21    83.41689 1454.0804  1567.983   566.9487    0.2861938   0.26888055  84.189186  1.0000001  0.5253653   0.9170725   576.3929    86.4502 2.8546793  -0.00039565563  0.0057684006   568.0079     0.05753997     -0.02531473     -3.129641 133.81802 -7.2431183 1342m076    2 1342m076w2o0020125e004   14       1            0          0     4       0   57143.3 57146.387 57144.844  15.679219 0.018206049 
        10.22   16.143303 1456.1843 1594.8011  383.37003   0.44723675    0.4132843   88.79713  0.9999999  0.5534613   0.9687312  385.84006   91.05469 2.8563986   -0.0005374551   0.008792387  383.26224    0.022548152   -0.0084905345     -3.174522 133.79738  -7.241492 1342m076    2 1342m076w2o0020152e004   11       1            0          0     4       0   57143.3 57146.387 57144.844  16.135588 0.018114185 
        10.23    63.00653 1457.8564  1620.184  319.42517   0.51759595   0.48844418    86.2383        1.0  0.5161345  0.85774434  320.94403   88.54081 2.8560445   -0.0013395548   0.010184563   319.2054     0.14281371     0.061097592    -4.5203586 133.77783 -7.2401953 1342m076    2 1342m076w2o0020174e004   12       1            0          0     4       0   57143.3 57146.387 57144.844  16.353687 0.018164234 
        10.24   101.22802 1463.4156 1563.4044  1540.7365   0.10692173   0.09999232   84.94089        1.0 0.43629393  0.99872696  1558.1624   87.18872 2.8598292   -0.0038061738  0.0020630576  1540.3345    0.013656082     0.013709741    -2.9532444 133.82156 -7.2359905 1342m076    2 1342m076w2o0020247e004   13       1            0          0     4       0   57143.3 57146.387 57144.844  14.553467 0.018190522 
        10.25   72.900505 1463.1736 1621.9525  530.49146    0.3095806   0.29211605  87.048615        1.0  0.4782616   0.8957298  512.87616  89.366234 2.8551197    0.0023245215  0.0062633376    530.464   0.0082330825   -0.0022021881     -4.389599 133.77647 -7.2361326 1342m076    2 1342m076w2o0020248e004   11       1            0          0     4       0   57143.3 57146.387 57144.844  15.755856 0.018148134 
        10.26    96.17152 1464.7472 1630.5264  439.15118    0.3772343   0.35998002   87.15592 0.99999994  0.6765334  0.92141205  424.96292   89.40018 2.8593812    0.0066702366   0.007491206   439.1135   -0.053094484     -0.01315122     -4.659684 133.76988  -7.234924 1342m076    2 1342m076w2o0020277e004   11       1            0          0     4       0   57143.3 57146.387 57144.844  15.975611  0.01814602 
        10.27   58.970657 1469.6875 1609.3977  542.06464   0.29389104    0.2758077  82.426956        1.0 0.93503755   0.9996638  541.29144   84.65667 2.8593328    -0.008523226   0.005811258  542.44934     0.07657677     0.087964155    -4.0851746 133.78615 -7.2311664 1342m076    2 1342m076w2o0020338e004   14       1            0          0     4       0   57143.3 57146.387 57144.844  15.730937 0.018243343 
        10.28   102.97282 1470.6864 1630.2981  365.82092   0.45553094   0.40725535   83.22476        1.0 0.57927984    0.965948  356.79208   85.41422 2.8583298   -0.0014476776   0.008473522  365.74826    0.008988436      0.03323567     -4.358047 133.77007 -7.2303877 1342m076    2 1342m076w2o0020352e004   14       1            0          0     4       0   57143.3 57146.387 57144.844  16.191216   0.0182263 
        10.29   108.39696 1476.9879 1568.2167  480.68326   0.34819835    0.3262246    87.6384        1.0 0.76184237  0.99835116   494.0456  89.939964  2.856089   -0.0063048005     0.0069881  480.08313     0.07891733       0.2664336     -3.234168 133.81787 -7.2256203 1342m076    2 1342m076w2o0020426e004   11       1            0          0     4       0   57143.3 57146.387 57144.844  15.870151 0.018136563 
        10.30    99.59502 1476.8176 1624.0006  246.57425     0.639665   0.60589135   82.18358        1.0 0.79487896  0.99285686  232.36266  84.412796 2.8550837    0.0052543283   0.012651802  248.78444     0.68350077       0.8100809    -3.4346962 133.77492  -7.225709 1342m076    2 1342m076w2o0020427e004   13       1            0          0     4       0   57143.3 57146.387 57144.844  16.671057 0.018248595 
        10.31     82.6043 1481.3796 1600.0632   813.1826   0.20539035   0.19205487  87.595894        1.0 0.65463996   0.9701855   859.7158   89.86409 2.8562791    -0.002391696   0.004104091   813.3289    0.014122241   -0.0005653761     -5.542615 133.79335  -7.222243 1342m076    2 1342m076w2o0020483e004   12       1            0          0     4       0   57143.3 57146.387 57144.844  15.268119 0.018137394 
        10.32    85.96198 1481.9698 1604.7263  337.82803   0.49279374   0.45642805   87.27677        1.0  0.3825904   0.8753486  336.95248   89.60405 2.8567963     0.000608027   0.009840536  337.79388  -0.0024952928   -0.0089935735     -4.717693 133.78976 -7.2217884 1342m076    2 1342m076w2o0020496e004   11       1            0          0     4       0   57143.3 57146.387 57144.844  16.286306 0.018143643 
        10.33    96.50346 1486.1802 1602.8691   525.6296   0.32001615   0.29614767  85.408035        1.0  0.4609062   0.9393975  529.67993   87.62552  2.855675    0.0028834343  0.0061446554  525.63464   0.0049565583    -0.003095874     -4.517518  133.7912 -7.2185736 1342m076    2 1342m076w2o0020555e004   13       1            0          0     4       0   57143.3 57146.387 57144.844  15.766497 0.018180983 
        10.34   112.87188 1487.3734 1617.9651   437.6419   0.37952107    0.3600746   87.60768 0.99999994   0.570785   0.9959592  427.37686   89.90719 2.8561482   -0.0015178323  0.0076496834  437.48145    0.019887349   -0.0027851171     -3.347005 133.77957  -7.217651 1342m076    2 1342m076w2o0020566e004   11       1            0          0     4       0   57143.3 57146.387 57144.844  15.979643 0.018137163 
        10.35   138.60095 1487.8645 1632.9968  257.97443    0.6157386   0.56177276  83.954994        1.0  0.6977221   0.9930723  260.33838   86.27833 2.8548634    -0.013874114   0.013201198  257.95807  -0.0054951576    0.0048443894     -4.604554 133.76799  -7.217264 1342m076    2 1342m076w2o0020584e004   11       1            0          0     4       0   57143.3 57146.387 57144.844  16.614851 0.018210933 
        10.36   114.14159  1417.811 1622.5894  275.84613   0.59676856    0.5645469   85.69442        1.0  0.6520001  0.81493497  267.55743   87.92575 2.8587403   -0.0058656335   0.011851552   275.7626    0.012143507    -0.014990947    -2.7242968 133.77596  -7.270782 1342m076    2 1342m076w2o0034009e004   12       1            0          0     4       0   57143.3 57146.387 57144.844   16.53221 0.018175177 
        10.37   100.01634  1426.214 1624.4421  267.70282    0.5995605    0.5780555  83.577934  0.9999999 0.44540313   0.9357954  237.56639   85.77104  2.859055    0.0058224797   0.011619695  267.73148   -0.013879205     -0.01112609     -3.418252 133.77454  -7.264362 1342m076    2 1342m076w2o0034047e004   13       1            0          0     4       0   57143.3 57146.387 57144.844  16.569088  0.01821884 
        10.38    95.29571 1430.5217 1625.8611  244.58168   0.65521896   0.61902726   84.16197        1.0 0.37379825  0.94314617   197.6666   86.41508  2.857059     0.003986001  0.0131533425  243.28113    -0.28648314       0.1607614    -3.8838012 133.77344 -7.2610703 1342m076    2 1342m076w2o0034065e004   11       1            0          0     4       0   57143.3 57146.387 57144.844  16.681185 0.018206615 
        10.39   68.279305 1445.6129  1574.052  266.40866   0.63665456    0.6107787   86.83325  0.9999999  0.6807364   0.8826181  264.41898   89.05178 2.8562624    -0.007816911   0.012502542  264.49207     0.53575635      -0.3262368     -3.445794 133.81335  -7.249582 1342m076    2 1342m076w2o0034139e004   13       1            0          0     4       0   57143.3 57146.387 57144.844  16.575066  0.01815239 
        10.40    73.57742 1454.0704 1571.5763  320.98572    0.5071783   0.47786862  86.334076 0.99999994  0.3166431   0.8593727   307.8138   88.67668 2.8583534   -0.0059967637   0.010320534  320.81702    0.021552565     0.057277776     -3.271673 133.81526  -7.243123 1342m076    2 1342m076w2o0034180e004   12       1            0          0     4       0   57143.3 57146.387 57144.844  16.347809  0.01816232 
        10.41   48.300003  1457.328 1614.7334  285.36487    0.5884556    0.5476318   86.05167 0.99999994   0.574445  0.75452536  296.93134   88.33745  2.858013   -0.0032940507  0.0112895435  285.15393    -0.15178458      0.07783839    -4.1836543 133.78203  -7.240603 1342m076    2 1342m076w2o0034190e004   13       1            0          0     4       0   57143.3 57146.387 57144.844  16.490635 0.018167978 
